,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
12705,,MNIST,0.008,35.0,fc2.onnx,sat,0.0616130828857421,593.0,35.0,bab,35.0 fc2.onnx 0.008,1,1,True
14591,,MNIST,0.002,39.0,mnist_6_100.onnx,unsat,0.1263871192932129,675.0,39.0,bab,39.0 mnist_6_100.onnx 0.002,1,1,True
14451,,,0.006,39.0,fc2.onnx,unsat,0.007,339.0,,eran,39.0 fc2.onnx 0.006,1,1,True
13572,,,0.004,37.0,fc2.onnx,unsat,0.006,337.0,,eran,37.0 fc2.onnx 0.004,1,1,True
14450,,,0.005,39.0,fc2.onnx,unsat,0.006,339.0,,eran,39.0 fc2.onnx 0.005,1,1,True
15380,,MNIST,0.005,40.0,mnist_3_100.onnx,unsat,0.0952100753784179,686.0,40.0,bab,40.0 mnist_3_100.onnx 0.005,1,1,True
14592,,,0.004,39.0,mnist_6_100.onnx,unsat/sat,1.3075931072235107,39.0,39.0,abcrown,39.0 mnist_6_100.onnx 0.004,1,1,True
13522,,MNIST,0.01,36.0,rsl18a_linf01.onnx,unsat,0.1137697696685791,606.0,36.0,bab,36.0 rsl18a_linf01.onnx 0.01,1,1,True
15329,,,0.012,40.0,fc2.onnx,unsat,0.006,340.0,,eran,40.0 fc2.onnx 0.012,1,1,True
15328,,MNIST,0.012,40.0,fc2.onnx,sat,0.0534274578094482,638.0,40.0,bab,40.0 fc2.onnx 0.012,1,1,True
14458,,MNIST,0.01,39.0,fc2.onnx,sat,0.0530664920806884,646.0,39.0,bab,39.0 fc2.onnx 0.01,1,1,True
14511,,MNIST,0.005,39.0,mnist_3_100.onnx,unsat,0.0989041328430175,669.0,39.0,bab,39.0 mnist_3_100.onnx 0.005,1,1,True
13509,,,0.004,36.0,rsl18a_linf01.onnx,unsat,0.264,136.0,,eran,36.0 rsl18a_linf01.onnx 0.004,1,1,True
15321,,MNIST,0.008,40.0,fc2.onnx,sat,0.0583133697509765,678.0,40.0,bab,40.0 fc2.onnx 0.008,1,1,True
15189,,,0.004,4.0,mnist_net_256x4.onnx,unsat,0.2,504.0,,eran,4.0 mnist_net_256x4.onnx 0.004,1,1,True
14509,,MNIST,0.004,39.0,mnist_3_100.onnx,unsat,0.0944015979766845,671.0,39.0,bab,39.0 mnist_3_100.onnx 0.004,1,1,True
13511,,MNIST,0.004,36.0,rsl18a_linf01.onnx,unsat,0.116034984588623,628.0,36.0,bab,36.0 rsl18a_linf01.onnx 0.004,1,1,True
13432,,MNIST,0.006,36.0,mnist_net_256x2.onnx,unsat,0.1156787872314453,613.0,36.0,bab,36.0 mnist_net_256x2.onnx 0.006,1,1,True
15187,,,0.002,4.0,mnist_net_256x4.onnx,unsat,0.225,504.0,,eran,4.0 mnist_net_256x4.onnx 0.002,1,1,True
13512,,MNIST,0.005,36.0,rsl18a_linf01.onnx,unsat,0.1132173538208007,626.0,36.0,bab,36.0 rsl18a_linf01.onnx 0.005,1,1,True
12575,,,0.005,34.0,mnist_net_256x4.onnx,unsat,0.201,534.0,,eran,34.0 mnist_net_256x4.onnx 0.005,1,1,True
15186,,MNIST,0.002,4.0,mnist_net_256x4.onnx,unsat,0.1953763961791992,72.0,4.0,bab,4.0 mnist_net_256x4.onnx 0.002,1,1,True
13514,,,0.005,36.0,rsl18a_linf01.onnx,unsat,0.26,136.0,,eran,36.0 rsl18a_linf01.onnx 0.005,1,1,True
12574,,MNIST,0.005,34.0,mnist_net_256x4.onnx,unsat,0.1790828704833984,580.0,34.0,bab,34.0 mnist_net_256x4.onnx 0.005,1,1,True
13515,,,0.006,36.0,rsl18a_linf01.onnx,unsat,0.258,136.0,,eran,36.0 rsl18a_linf01.onnx 0.006,1,1,True
12701,,,0.005,35.0,fc2.onnx,unsat,0.011,335.0,,eran,35.0 fc2.onnx 0.005,1,1,True
14505,,MNIST,0.002,39.0,mnist_3_100.onnx,unsat,0.1150681972503662,671.0,39.0,bab,39.0 mnist_3_100.onnx 0.002,1,1,True
15185,,,0.012,4.0,mnist_net_256x2.onnx,unsat,0.044,704.0,,eran,4.0 mnist_net_256x2.onnx 0.012,1,1,True
13516,,MNIST,0.006,36.0,rsl18a_linf01.onnx,unsat,0.1127605438232422,626.0,36.0,bab,36.0 rsl18a_linf01.onnx 0.006,1,1,True
14461,,,0.012,39.0,fc2.onnx,unsat,0.006,339.0,,eran,39.0 fc2.onnx 0.012,1,1,True
15323,,,0.008,40.0,fc2.onnx,unsat,0.006,340.0,,eran,40.0 fc2.onnx 0.008,1,1,True
15324,,MNIST,0.01,40.0,fc2.onnx,sat,0.0578598976135253,663.0,40.0,bab,40.0 fc2.onnx 0.01,1,1,True
14460,,MNIST,0.012,39.0,fc2.onnx,sat,0.0571925640106201,622.0,39.0,bab,39.0 fc2.onnx 0.012,1,1,True
15325,,,0.01,40.0,fc2.onnx,unsat,0.006,340.0,,eran,40.0 fc2.onnx 0.01,1,1,True
13519,,MNIST,0.008,36.0,rsl18a_linf01.onnx,unsat,0.1340222358703613,621.0,36.0,bab,36.0 rsl18a_linf01.onnx 0.008,1,1,True
12702,,,0.006,35.0,fc2.onnx,unsat,0.012,335.0,,eran,35.0 fc2.onnx 0.006,1,1,True
13520,,,0.008,36.0,rsl18a_linf01.onnx,unsat,0.259,136.0,,eran,36.0 rsl18a_linf01.onnx 0.008,1,1,True
15184,,MNIST,0.012,4.0,mnist_net_256x2.onnx,unsat,0.119605541229248,66.0,4.0,bab,4.0 mnist_net_256x2.onnx 0.012,1,1,True
15261,,,0.008,4.0,rsl18a_linf01.onnx,unsat,0.226,104.0,,eran,4.0 rsl18a_linf01.onnx 0.008,1,1,True
12604,,MNIST,0.01,34.0,mnist_net_256x6.onnx,unsat,0.2315971851348877,562.0,34.0,bab,34.0 mnist_net_256x6.onnx 0.01,1,1,True
13496,,,0.006,36.0,mnist_nn.onnx,unsat,0.404,836.0,,eran,36.0 mnist_nn.onnx 0.006,1,1,True
15242,,,0.008,4.0,mnist_nn.onnx,unsat,0.375,804.0,,eran,4.0 mnist_nn.onnx 0.008,1,1,True
12644,,MNIST,0.008,34.0,rsl18a_linf01.onnx,unsat,0.1158740520477294,587.0,34.0,bab,34.0 rsl18a_linf01.onnx 0.008,1,1,True
13460,,MNIST,0.01,36.0,mnist_net_256x4.onnx,unsat,0.1793580055236816,594.0,36.0,bab,36.0 mnist_net_256x4.onnx 0.01,1,1,True
14549,,MNIST,0.002,39.0,mnist_4_1024.onnx,unsat,0.5240743160247803,673.0,39.0,bab,39.0 mnist_4_1024.onnx 0.002,1,1,True
13441,,MNIST,0.012,36.0,mnist_net_256x2.onnx,unsat,0.1677591800689697,572.0,36.0,bab,36.0 mnist_net_256x2.onnx 0.012,1,1,True
12645,,,0.01,34.0,rsl18a_linf01.onnx,unsat,0.266,134.0,,eran,34.0 rsl18a_linf01.onnx 0.01,1,1,True
15226,,MNIST,0.012,4.0,mnist_net_256x6.onnx,unsat,0.1966097354888916,69.0,4.0,bab,4.0 mnist_net_256x6.onnx 0.012,1,1,True
13462,,MNIST,0.012,36.0,mnist_net_256x4.onnx,unsat,0.1556713581085205,573.0,36.0,bab,36.0 mnist_net_256x4.onnx 0.012,1,1,True
13463,,,0.012,36.0,mnist_net_256x4.onnx,unsat,0.246,536.0,,eran,36.0 mnist_net_256x4.onnx 0.012,1,1,True
12632,,,0.002,34.0,rsl18a_linf01.onnx,unsat,0.262,134.0,,eran,34.0 rsl18a_linf01.onnx 0.002,1,1,True
12631,,MNIST,0.002,34.0,rsl18a_linf01.onnx,unsat,0.115203857421875,594.0,34.0,bab,34.0 rsl18a_linf01.onnx 0.002,1,1,True
13464,,,0.002,36.0,mnist_net_256x6.onnx,unsat,0.468,236.0,,eran,36.0 mnist_net_256x6.onnx 0.002,1,1,True
13465,,MNIST,0.002,36.0,mnist_net_256x6.onnx,unsat,0.241030216217041,618.0,36.0,bab,36.0 mnist_net_256x6.onnx 0.002,1,1,True
15225,,,0.012,4.0,mnist_net_256x6.onnx,unsat,0.448,204.0,,eran,4.0 mnist_net_256x6.onnx 0.012,1,1,True
12629,,MNIST,0.012,34.0,mnist_nn.onnx,unsat,0.1308937072753906,542.0,34.0,bab,34.0 mnist_nn.onnx 0.012,1,1,True
15245,,MNIST,0.01,4.0,mnist_nn.onnx,unsat,0.130922794342041,73.0,4.0,bab,4.0 mnist_nn.onnx 0.01,1,1,True
12646,,MNIST,0.01,34.0,rsl18a_linf01.onnx,unsat,0.1189475059509277,572.0,34.0,bab,34.0 rsl18a_linf01.onnx 0.01,1,1,True
12628,,,0.012,34.0,mnist_nn.onnx,unsat,0.469,834.0,,eran,34.0 mnist_nn.onnx 0.012,1,1,True
14567,,MNIST,0.012,39.0,mnist_4_1024.onnx,unsat,0.5268156528472899,627.0,39.0,bab,39.0 mnist_4_1024.onnx 0.012,1,1,True
14544,,MNIST,0.012,39.0,mnist_3_50.onnx,unsat,0.1008505821228027,626.0,39.0,bab,39.0 mnist_3_50.onnx 0.012,1,1,True
14569,,MNIST,0.002,39.0,mnist_5_100.onnx,unsat,0.1236052513122558,674.0,39.0,bab,39.0 mnist_5_100.onnx 0.002,1,1,True
13468,,MNIST,0.004,36.0,mnist_net_256x6.onnx,unsat,0.1963450908660888,618.0,36.0,bab,36.0 mnist_net_256x6.onnx 0.004,1,1,True
12625,,MNIST,0.01,34.0,mnist_nn.onnx,unsat,0.1183986663818359,563.0,34.0,bab,34.0 mnist_nn.onnx 0.01,1,1,True
12624,,,0.01,34.0,mnist_nn.onnx,unsat,0.447,834.0,,eran,34.0 mnist_nn.onnx 0.01,1,1,True
13469,,,0.004,36.0,mnist_net_256x6.onnx,unsat,0.467,236.0,,eran,36.0 mnist_net_256x6.onnx 0.004,1,1,True
13439,,,0.01,36.0,mnist_net_256x2.onnx,unsat,0.048,736.0,,eran,36.0 mnist_net_256x2.onnx 0.01,1,1,True
15244,,,0.01,4.0,mnist_nn.onnx,unsat,0.361,804.0,,eran,4.0 mnist_nn.onnx 0.01,1,1,True
13470,,,0.005,36.0,mnist_net_256x6.onnx,unsat,0.478,236.0,,eran,36.0 mnist_net_256x6.onnx 0.005,1,1,True
12622,,,0.008,34.0,mnist_nn.onnx,unsat,0.447,834.0,,eran,34.0 mnist_nn.onnx 0.008,1,1,True
13442,,,0.012,36.0,mnist_net_256x2.onnx,unsat,0.046,736.0,,eran,36.0 mnist_net_256x2.onnx 0.012,1,1,True
15240,,MNIST,0.008,4.0,mnist_nn.onnx,unsat,0.1214151382446289,74.0,4.0,bab,4.0 mnist_nn.onnx 0.008,1,1,True
12634,,MNIST,0.004,34.0,rsl18a_linf01.onnx,unsat,0.1220483779907226,594.0,34.0,bab,34.0 rsl18a_linf01.onnx 0.004,1,1,True
13458,,,0.01,36.0,mnist_net_256x4.onnx,unsat,0.224,536.0,,eran,36.0 mnist_net_256x4.onnx 0.01,1,1,True
15231,,,0.004,4.0,mnist_nn.onnx,unsat,0.368,804.0,,eran,4.0 mnist_nn.onnx 0.004,1,1,True
12639,,,0.006,34.0,rsl18a_linf01.onnx,unsat,0.265,134.0,,eran,34.0 rsl18a_linf01.onnx 0.006,1,1,True
13448,,,0.004,36.0,mnist_net_256x4.onnx,unsat,0.221,536.0,,eran,36.0 mnist_net_256x4.onnx 0.004,1,1,True
14559,,MNIST,0.008,39.0,mnist_4_1024.onnx,unsat,0.5214266777038574,666.0,39.0,bab,39.0 mnist_4_1024.onnx 0.008,1,1,True
14558,,MNIST,0.006,39.0,mnist_4_1024.onnx,unsat,0.5161314010620117,671.0,39.0,bab,39.0 mnist_4_1024.onnx 0.006,1,1,True
13447,,MNIST,0.004,36.0,mnist_net_256x4.onnx,unsat,0.1676816940307617,616.0,36.0,bab,36.0 mnist_net_256x4.onnx 0.004,1,1,True
15230,,MNIST,0.002,4.0,mnist_nn.onnx,unsat,0.1443531513214111,75.0,4.0,bab,4.0 mnist_nn.onnx 0.002,1,1,True
15235,,,0.005,4.0,mnist_nn.onnx,unsat,0.368,804.0,,eran,4.0 mnist_nn.onnx 0.005,1,1,True
13450,,MNIST,0.005,36.0,mnist_net_256x4.onnx,unsat,0.1726000308990478,614.0,36.0,bab,36.0 mnist_net_256x4.onnx 0.005,1,1,True
13451,,,0.005,36.0,mnist_net_256x4.onnx,unsat,0.221,536.0,,eran,36.0 mnist_net_256x4.onnx 0.005,1,1,True
15236,,MNIST,0.005,4.0,mnist_nn.onnx,unsat,0.1154069900512695,75.0,4.0,bab,4.0 mnist_nn.onnx 0.005,1,1,True
13444,,MNIST,0.002,36.0,mnist_net_256x4.onnx,unsat,0.1532371044158935,616.0,36.0,bab,36.0 mnist_net_256x4.onnx 0.002,1,1,True
13452,,,0.006,36.0,mnist_net_256x4.onnx,unsat,0.223,536.0,,eran,36.0 mnist_net_256x4.onnx 0.006,1,1,True
13453,,MNIST,0.006,36.0,mnist_net_256x4.onnx,unsat,0.1660249233245849,614.0,36.0,bab,36.0 mnist_net_256x4.onnx 0.006,1,1,True
12637,,MNIST,0.005,34.0,rsl18a_linf01.onnx,unsat,0.1145946979522705,592.0,34.0,bab,34.0 rsl18a_linf01.onnx 0.005,1,1,True
14555,,MNIST,0.005,39.0,mnist_4_1024.onnx,unsat,0.5228211879730225,671.0,39.0,bab,39.0 mnist_4_1024.onnx 0.005,1,1,True
14562,,MNIST,0.01,39.0,mnist_4_1024.onnx,unsat,0.5230848789215088,651.0,39.0,bab,39.0 mnist_4_1024.onnx 0.01,1,1,True
12642,,,0.008,34.0,rsl18a_linf01.onnx,unsat,0.276,134.0,,eran,34.0 rsl18a_linf01.onnx 0.008,1,1,True
13455,,MNIST,0.008,36.0,mnist_net_256x4.onnx,unsat,0.3393356800079345,609.0,36.0,bab,36.0 mnist_net_256x4.onnx 0.008,1,1,True
13456,,,0.008,36.0,mnist_net_256x4.onnx,unsat,0.223,536.0,,eran,36.0 mnist_net_256x4.onnx 0.008,1,1,True
12636,,,0.005,34.0,rsl18a_linf01.onnx,unsat,0.264,134.0,,eran,34.0 rsl18a_linf01.onnx 0.005,1,1,True
15228,,,0.002,4.0,mnist_nn.onnx,unsat,0.364,804.0,,eran,4.0 mnist_nn.onnx 0.002,1,1,True
14552,,MNIST,0.004,39.0,mnist_4_1024.onnx,unsat,0.522428035736084,673.0,39.0,bab,39.0 mnist_4_1024.onnx 0.004,1,1,True
15238,,MNIST,0.006,4.0,mnist_nn.onnx,unsat,0.1146459579467773,75.0,4.0,bab,4.0 mnist_nn.onnx 0.006,1,1,True
13443,,,0.002,36.0,mnist_net_256x4.onnx,unsat,0.222,536.0,,eran,36.0 mnist_net_256x4.onnx 0.002,1,1,True
12635,,,0.004,34.0,rsl18a_linf01.onnx,unsat,0.271,134.0,,eran,34.0 rsl18a_linf01.onnx 0.004,1,1,True
15239,,,0.006,4.0,mnist_nn.onnx,unsat,0.36,804.0,,eran,4.0 mnist_nn.onnx 0.006,1,1,True
12648,,,0.012,34.0,rsl18a_linf01.onnx,unsat,0.269,134.0,,eran,34.0 rsl18a_linf01.onnx 0.012,1,1,True
12621,,MNIST,0.008,34.0,mnist_nn.onnx,unsat,0.1293056011199951,578.0,34.0,bab,34.0 mnist_nn.onnx 0.008,1,1,True
14532,,MNIST,0.005,39.0,mnist_3_50.onnx,unsat,0.1141846179962158,670.0,39.0,bab,39.0 mnist_3_50.onnx 0.005,1,1,True
12696,,MNIST,0.004,35.0,fc2.onnx,sat,0.0527002811431884,600.0,35.0,bab,35.0 fc2.onnx 0.004,1,1,True
15218,,,0.006,4.0,mnist_net_256x6.onnx,unsat,0.465,204.0,,eran,4.0 mnist_net_256x6.onnx 0.006,1,1,True
13435,,MNIST,0.008,36.0,mnist_net_256x2.onnx,unsat,0.1279375553131103,608.0,36.0,bab,36.0 mnist_net_256x2.onnx 0.008,1,1,True
15252,,,0.004,4.0,rsl18a_linf01.onnx,unsat,0.224,104.0,,eran,4.0 rsl18a_linf01.onnx 0.004,1,1,True
13486,,MNIST,0.002,36.0,mnist_nn.onnx,unsat,0.1166467666625976,619.0,36.0,bab,36.0 mnist_nn.onnx 0.002,1,1,True
15217,,MNIST,0.006,4.0,mnist_net_256x6.onnx,unsat,0.2451753616333008,74.0,4.0,bab,4.0 mnist_net_256x6.onnx 0.006,1,1,True
15253,,MNIST,0.004,4.0,rsl18a_linf01.onnx,unsat,0.1150929927825927,84.0,4.0,bab,4.0 rsl18a_linf01.onnx 0.004,1,1,True
13487,,,0.002,36.0,mnist_nn.onnx,unsat,0.402,836.0,,eran,36.0 mnist_nn.onnx 0.002,1,1,True
12612,,MNIST,0.004,34.0,mnist_nn.onnx,unsat,0.1230945587158203,585.0,34.0,bab,34.0 mnist_nn.onnx 0.004,1,1,True
12611,,,0.002,34.0,mnist_nn.onnx,unsat,0.444,834.0,,eran,34.0 mnist_nn.onnx 0.002,1,1,True
13489,,MNIST,0.004,36.0,mnist_nn.onnx,unsat,0.1209785938262939,619.0,36.0,bab,36.0 mnist_nn.onnx 0.004,1,1,True
13490,,,0.004,36.0,mnist_nn.onnx,unsat,0.404,836.0,,eran,36.0 mnist_nn.onnx 0.004,1,1,True
12610,,MNIST,0.002,34.0,mnist_nn.onnx,unsat,0.1125192642211914,585.0,34.0,bab,34.0 mnist_nn.onnx 0.002,1,1,True
15214,,MNIST,0.005,4.0,mnist_net_256x6.onnx,unsat,0.2026736736297607,74.0,4.0,bab,4.0 mnist_net_256x6.onnx 0.005,1,1,True
13492,,,0.005,36.0,mnist_nn.onnx,unsat,0.405,836.0,,eran,36.0 mnist_nn.onnx 0.005,1,1,True
13471,,MNIST,0.005,36.0,mnist_net_256x6.onnx,unsat,0.2336604595184326,616.0,36.0,bab,36.0 mnist_net_256x6.onnx 0.005,1,1,True
12607,,MNIST,0.012,34.0,mnist_net_256x6.onnx,unsat,0.2006247043609619,541.0,34.0,bab,34.0 mnist_net_256x6.onnx 0.012,1,1,True
15213,,,0.005,4.0,mnist_net_256x6.onnx,unsat,0.457,204.0,,eran,4.0 mnist_net_256x6.onnx 0.005,1,1,True
15212,,,0.004,4.0,mnist_net_256x6.onnx,unsat,0.421,204.0,,eran,4.0 mnist_net_256x6.onnx 0.004,1,1,True
15256,,MNIST,0.005,4.0,rsl18a_linf01.onnx,unsat,0.1135118007659912,84.0,4.0,bab,4.0 rsl18a_linf01.onnx 0.005,1,1,True
13493,,MNIST,0.005,36.0,mnist_nn.onnx,unsat,0.1220302581787109,617.0,36.0,bab,36.0 mnist_nn.onnx 0.005,1,1,True
14579,,MNIST,0.006,39.0,mnist_5_100.onnx,unsat,0.1515171527862548,672.0,39.0,bab,39.0 mnist_5_100.onnx 0.006,1,1,True
15257,,,0.005,4.0,rsl18a_linf01.onnx,unsat,0.221,104.0,,eran,4.0 rsl18a_linf01.onnx 0.005,1,1,True
13494,,MNIST,0.006,36.0,mnist_nn.onnx,unsat,0.1184475421905517,617.0,36.0,bab,36.0 mnist_nn.onnx 0.006,1,1,True
12606,,,0.012,34.0,mnist_net_256x6.onnx,unsat,0.469,234.0,,eran,34.0 mnist_net_256x6.onnx 0.012,1,1,True
15211,,MNIST,0.004,4.0,mnist_net_256x6.onnx,unsat,0.187828779220581,74.0,4.0,bab,4.0 mnist_net_256x6.onnx 0.004,1,1,True
15258,,MNIST,0.006,4.0,rsl18a_linf01.onnx,unsat,0.116922378540039,84.0,4.0,bab,4.0 rsl18a_linf01.onnx 0.006,1,1,True
12605,,,0.01,34.0,mnist_net_256x6.onnx,unsat,0.456,234.0,,eran,34.0 mnist_net_256x6.onnx 0.01,1,1,True
15259,,,0.006,4.0,rsl18a_linf01.onnx,unsat,0.224,104.0,,eran,4.0 rsl18a_linf01.onnx 0.006,1,1,True
13436,,,0.008,36.0,mnist_net_256x2.onnx,unsat,0.045,736.0,,eran,36.0 mnist_net_256x2.onnx 0.008,1,1,True
13484,,,0.012,36.0,mnist_net_256x6.onnx,unsat,0.48,236.0,,eran,36.0 mnist_net_256x6.onnx 0.012,1,1,True
13483,,MNIST,0.012,36.0,mnist_net_256x6.onnx,unsat,0.2879340648651123,575.0,36.0,bab,36.0 mnist_net_256x6.onnx 0.012,1,1,True
12695,,,0.002,35.0,fc2.onnx,unsat,0.011,335.0,,eran,35.0 fc2.onnx 0.002,1,1,True
15223,,MNIST,0.01,4.0,mnist_net_256x6.onnx,unsat,0.2015669345855713,72.0,4.0,bab,4.0 mnist_net_256x6.onnx 0.01,1,1,True
12620,,,0.006,34.0,mnist_nn.onnx,unsat,0.444,834.0,,eran,34.0 mnist_nn.onnx 0.006,1,1,True
13473,,,0.006,36.0,mnist_net_256x6.onnx,unsat,0.472,236.0,,eran,36.0 mnist_net_256x6.onnx 0.006,1,1,True
14541,,MNIST,0.01,39.0,mnist_3_50.onnx,unsat,0.1062474250793457,650.0,39.0,bab,39.0 mnist_3_50.onnx 0.01,1,1,True
14572,,MNIST,0.004,39.0,mnist_5_100.onnx,unsat,0.1399669647216797,674.0,39.0,bab,39.0 mnist_5_100.onnx 0.004,1,1,True
12649,,MNIST,0.012,34.0,rsl18a_linf01.onnx,unsat,0.1158242225646972,551.0,34.0,bab,34.0 rsl18a_linf01.onnx 0.012,1,1,True
13437,,MNIST,0.01,36.0,mnist_net_256x2.onnx,unsat,0.1146786212921142,593.0,36.0,bab,36.0 mnist_net_256x2.onnx 0.01,1,1,True
15246,,,0.012,4.0,mnist_nn.onnx,unsat,0.364,804.0,,eran,4.0 mnist_nn.onnx 0.012,1,1,True
13475,,MNIST,0.006,36.0,mnist_net_256x6.onnx,unsat,0.1989684104919433,616.0,36.0,bab,36.0 mnist_net_256x6.onnx 0.006,1,1,True
12618,,MNIST,0.006,34.0,mnist_nn.onnx,unsat,0.1307771205902099,583.0,34.0,bab,34.0 mnist_nn.onnx 0.006,1,1,True
15222,,,0.01,4.0,mnist_net_256x6.onnx,unsat,0.438,204.0,,eran,4.0 mnist_net_256x6.onnx 0.01,1,1,True
14574,,MNIST,0.005,39.0,mnist_5_100.onnx,unsat,0.1586833000183105,672.0,39.0,bab,39.0 mnist_5_100.onnx 0.005,1,1,True
13477,,MNIST,0.008,36.0,mnist_net_256x6.onnx,unsat,0.4322266578674317,611.0,36.0,bab,36.0 mnist_net_256x6.onnx 0.008,1,1,True
14539,,MNIST,0.008,39.0,mnist_3_50.onnx,unsat,0.1078002452850341,665.0,39.0,bab,39.0 mnist_3_50.onnx 0.008,1,1,True
13478,,,0.008,36.0,mnist_net_256x6.onnx,unsat,0.508,236.0,,eran,36.0 mnist_net_256x6.onnx 0.008,1,1,True
15248,,MNIST,0.012,4.0,mnist_nn.onnx,unsat,0.1270475387573242,70.0,4.0,bab,4.0 mnist_nn.onnx 0.012,1,1,True
13479,,MNIST,0.01,36.0,mnist_net_256x6.onnx,unsat,0.2057409286499023,596.0,36.0,bab,36.0 mnist_net_256x6.onnx 0.01,1,1,True
15221,,MNIST,0.008,4.0,mnist_net_256x6.onnx,unsat,0.20005464553833,73.0,4.0,bab,4.0 mnist_net_256x6.onnx 0.008,1,1,True
12616,,,0.005,34.0,mnist_nn.onnx,unsat,0.445,834.0,,eran,34.0 mnist_nn.onnx 0.005,1,1,True
15249,,,0.002,4.0,rsl18a_linf01.onnx,unsat,0.223,104.0,,eran,4.0 rsl18a_linf01.onnx 0.002,1,1,True
12615,,MNIST,0.005,34.0,mnist_nn.onnx,unsat,0.1316475868225097,583.0,34.0,bab,34.0 mnist_nn.onnx 0.005,1,1,True
12694,,MNIST,0.002,35.0,fc2.onnx,sat,0.0536506175994873,600.0,35.0,bab,35.0 fc2.onnx 0.002,1,1,True
15250,,MNIST,0.002,4.0,rsl18a_linf01.onnx,unsat,0.1145496368408203,84.0,4.0,bab,4.0 rsl18a_linf01.onnx 0.002,1,1,True
14537,,MNIST,0.006,39.0,mnist_3_50.onnx,unsat,0.0874817371368408,670.0,39.0,bab,39.0 mnist_3_50.onnx 0.006,1,1,True
15220,,,0.008,4.0,mnist_net_256x6.onnx,unsat,0.456,204.0,,eran,4.0 mnist_net_256x6.onnx 0.008,1,1,True
13481,,,0.01,36.0,mnist_net_256x6.onnx,unsat,0.483,236.0,,eran,36.0 mnist_net_256x6.onnx 0.01,1,1,True
12614,,,0.004,34.0,mnist_nn.onnx,unsat,0.443,834.0,,eran,34.0 mnist_nn.onnx 0.004,1,1,True
12707,,,0.008,35.0,fc2.onnx,unsat,0.011,335.0,,eran,35.0 fc2.onnx 0.008,1,1,True
13574,,MNIST,0.004,37.0,fc2.onnx,sat,0.0521974563598632,634.0,37.0,bab,37.0 fc2.onnx 0.004,1,1,True
13575,,MNIST,0.005,37.0,fc2.onnx,sat,0.05137300491333,632.0,37.0,bab,37.0 fc2.onnx 0.005,1,1,True
12451,,MNIST,0.005,34.0,mnist_9_100.onnx,unsat,0.1566073894500732,590.0,34.0,bab,34.0 mnist_9_100.onnx 0.005,1,1,True
13357,,MNIST,0.01,36.0,mnist_9_200.onnx,unsat,2.8606657981872563,605.0,36.0,bab,36.0 mnist_9_200.onnx 0.01,1,1,True
15160,,,0.01,4.0,mnist_net.onnx,unsat,0.095,4.0,,eran,4.0 mnist_net.onnx 0.01,1,1,True
14390,,MNIST,0.006,38.0,rsl18a_linf01.onnx,unsat,0.1160025596618652,660.0,38.0,bab,38.0 rsl18a_linf01.onnx 0.006,1,1,True
12454,,,0.006,34.0,mnist_9_100.onnx,unsat/sat,1.8432013988494875,234.0,234.0,abcrown,34.0 mnist_9_100.onnx 0.006,1,1,True
13356,,,0.01,36.0,mnist_9_200.onnx,unsat/sat,2.2831764221191406,336.0,336.0,abcrown,36.0 mnist_9_200.onnx 0.01,1,1,True
12453,,MNIST,0.006,34.0,mnist_9_100.onnx,unsat,0.1644902229309082,590.0,34.0,bab,34.0 mnist_9_100.onnx 0.006,1,1,True
15159,,MNIST,0.01,4.0,mnist_net.onnx,unsat,0.1657605171203613,67.0,4.0,bab,4.0 mnist_net.onnx 0.01,1,1,True
13355,,MNIST,0.008,36.0,mnist_9_200.onnx,unsat,0.2648351192474365,620.0,36.0,bab,36.0 mnist_9_200.onnx 0.008,1,1,True
14618,,,0.005,39.0,mnist_6_200.onnx,unsat/sat,1.465585708618164,139.0,139.0,abcrown,39.0 mnist_6_200.onnx 0.005,1,1,True
13656,,MNIST,0.004,37.0,mnist_3_50.onnx,unsat,0.0886223316192627,638.0,37.0,bab,37.0 mnist_3_50.onnx 0.004,1,1,True
12808,,MNIST,0.006,35.0,mnist_4_1024.onnx,unsat,0.5237350463867188,603.0,35.0,bab,35.0 mnist_4_1024.onnx 0.006,1,1,True
13354,,,0.008,36.0,mnist_9_200.onnx,unsat/sat,1.850050926208496,336.0,336.0,abcrown,36.0 mnist_9_200.onnx 0.008,1,1,True
14620,,MNIST,0.006,39.0,mnist_6_200.onnx,unsat,0.2107195854187012,674.0,39.0,bab,39.0 mnist_6_200.onnx 0.006,1,1,True
14621,,,0.006,39.0,mnist_6_200.onnx,unsat/sat,1.3556978702545166,139.0,139.0,abcrown,39.0 mnist_6_200.onnx 0.006,1,1,True
13351,,,0.006,36.0,mnist_9_200.onnx,unsat/sat,1.910843849182129,336.0,336.0,abcrown,36.0 mnist_9_200.onnx 0.006,1,1,True
15158,,,0.008,4.0,mnist_net.onnx,unsat,0.093,4.0,,eran,4.0 mnist_net.onnx 0.008,1,1,True
14622,,MNIST,0.008,39.0,mnist_6_200.onnx,unsat,0.1868560314178466,669.0,39.0,bab,39.0 mnist_6_200.onnx 0.008,1,1,True
12450,,,0.005,34.0,mnist_9_100.onnx,unsat/sat,1.864235162734985,234.0,234.0,abcrown,34.0 mnist_9_100.onnx 0.005,1,1,True
