,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0,Verifier,instance,solved_bool,solved,score
19317,,mnist,0.005,N33,MNIST_P4_N33,unsat,68.0623,1717.0,verinet,MNIST_P4_N33 N33 0.005,True,1,1
19313,,mnist,0.005,N4,MNIST_P10_N4,unsat,60.8249,1713.0,verinet,MNIST_P10_N4 N4 0.005,True,1,1
19311,,mnist,0.005,N4,MNIST_P46_N4,unsat,59.0386,1711.0,verinet,MNIST_P46_N4 N4 0.005,True,1,1
19303,,mnist,0.005,N4,MNIST_P70_N4,unsat,60.6742,1703.0,verinet,MNIST_P70_N4 N4 0.005,True,1,1
19296,,mnist,0.005,N19,MNIST_P9_N19,unsat,58.3077,1696.0,verinet,MNIST_P9_N19 N19 0.005,True,1,1
19292,,mnist,0.005,N12,MNIST_P75_N12,unsat,71.1227,1692.0,verinet,MNIST_P75_N12 N12 0.005,True,1,1
19264,,mnist,0.005,N22,MNIST_P94_N22,unsat,62.8286,1664.0,verinet,MNIST_P94_N22 N22 0.005,True,1,1
19262,,mnist,0.005,N4,MNIST_P54_N4,unsat,56.5941,1662.0,verinet,MNIST_P54_N4 N4 0.005,True,1,1
19256,,mnist,0.005,N21,MNIST_P4_N21,unsat,58.9478,1656.0,verinet,MNIST_P4_N21 N21 0.005,True,1,1
19386,,mnist,0.005,N21,MNIST_P0_N21,unsat,55.8876,1786.0,verinet,MNIST_P0_N21 N21 0.005,True,1,1
19417,,mnist,0.005,N4,MNIST_P23_N4,unsat,59.9405,1817.0,verinet,MNIST_P23_N4 N4 0.005,True,1,1
17081,,mnist,0.006,N4,MNIST_P59_N4,unsat,55.7924,3881.0,verinet,MNIST_P59_N4 N4 0.006,True,1,1
19473,,mnist,0.005,N12,MNIST_P54_N12,unsat,65.1145,1873.0,verinet,MNIST_P54_N12 N12 0.005,True,1,1
19523,,mnist,0.005,N22,MNIST_P36_N22,unsat,66.9526,1923.0,verinet,MNIST_P36_N22 N22 0.005,True,1,1
19520,,mnist,0.005,N19,MNIST_P14_N19,unsat,54.4375,1920.0,verinet,MNIST_P14_N19 N19 0.005,True,1,1
19518,,mnist,0.005,N33,MNIST_P2_N33,unsat,63.8886,1918.0,verinet,MNIST_P2_N33 N33 0.005,True,1,1
19512,,mnist,0.005,N19,MNIST_P67_N19,unsat,55.8201,1912.0,verinet,MNIST_P67_N19 N19 0.005,True,1,1
19494,,mnist,0.005,N21,MNIST_P26_N21,unsat,51.9143,1894.0,verinet,MNIST_P26_N21 N21 0.005,True,1,1
19492,,mnist,0.005,N19,MNIST_P82_N19,unsat,53.8557,1892.0,verinet,MNIST_P82_N19 N19 0.005,True,1,1
19489,,mnist,0.005,N21,MNIST_P92_N21,unsat,57.2553,1889.0,verinet,MNIST_P92_N21 N21 0.005,True,1,1
19486,,mnist,0.005,N4,MNIST_P6_N4,unsat,57.1506,1886.0,verinet,MNIST_P6_N4 N4 0.005,True,1,1
19477,,mnist,0.005,N4,MNIST_P76_N4,unsat,54.4881,1877.0,verinet,MNIST_P76_N4 N4 0.005,True,1,1
19457,,mnist,0.005,N19,MNIST_P54_N19,unsat,57.1059,1857.0,verinet,MNIST_P54_N19 N19 0.005,True,1,1
19423,,mnist,0.005,N4,MNIST_P2_N4,unsat,60.1146,1823.0,verinet,MNIST_P2_N4 N4 0.005,True,1,1
19455,,mnist,0.005,N12,MNIST_P7_N12,unsat,65.6349,1855.0,verinet,MNIST_P7_N12 N12 0.005,True,1,1
19453,,mnist,0.005,N19,MNIST_P23_N19,unsat,58.3225,1853.0,verinet,MNIST_P23_N19 N19 0.005,True,1,1
19452,,mnist,0.005,N12,MNIST_P46_N12,unsat,64.5719,1852.0,verinet,MNIST_P46_N12 N12 0.005,True,1,1
19446,,mnist,0.005,N19,MNIST_P39_N19,unsat,55.4615,1846.0,verinet,MNIST_P39_N19 N19 0.005,True,1,1
19440,,mnist,0.005,N22,MNIST_P45_N22,unsat,60.0561,1840.0,verinet,MNIST_P45_N22 N22 0.005,True,1,1
19438,,mnist,0.005,N19,MNIST_P0_N19,unsat,57.2166,1838.0,verinet,MNIST_P0_N19 N19 0.005,True,1,1
19433,,mnist,0.005,N33,MNIST_P22_N33,unsat,66.9019,1833.0,verinet,MNIST_P22_N33 N33 0.005,True,1,1
19431,,mnist,0.005,N21,MNIST_P10_N21,unsat,58.4147,1831.0,verinet,MNIST_P10_N21 N21 0.005,True,1,1
19428,,mnist,0.005,N22,MNIST_P56_N22,unsat,69.2968,1828.0,verinet,MNIST_P56_N22 N22 0.005,True,1,1
19254,,mnist,0.005,N22,MNIST_P25_N22,unsat,66.6775,1654.0,verinet,MNIST_P25_N22 N22 0.005,True,1,1
19251,,mnist,0.005,N21,MNIST_P51_N21,unsat,56.6868,1651.0,verinet,MNIST_P51_N21 N21 0.005,True,1,1
19537,,mnist,0.005,N19,MNIST_P80_N19,unsat,60.1267,1937.0,verinet,MNIST_P80_N19 N19 0.005,True,1,1
19016,,mnist,0.005,N4,MNIST_P5_N4,unsat,55.8014,1416.0,verinet,MNIST_P5_N4 N4 0.005,True,1,1
19041,,mnist,0.005,N19,MNIST_P3_N19,unsat,59.5466,1441.0,verinet,MNIST_P3_N19 N19 0.005,True,1,1
19038,,mnist,0.005,N19,MNIST_P2_N19,unsat,62.9383,1438.0,verinet,MNIST_P2_N19 N19 0.005,True,1,1
19036,,mnist,0.005,N12,MNIST_P11_N12,unsat,71.0057,1436.0,verinet,MNIST_P11_N12 N12 0.005,True,1,1
17092,,mnist,0.006,N22,MNIST_P9_N22,unsat,62.6763,3892.0,verinet,MNIST_P9_N22 N22 0.006,True,1,1
19030,,mnist,0.005,N21,MNIST_P78_N21,unsat,59.5081,1430.0,verinet,MNIST_P78_N21 N21 0.005,True,1,1
19026,,mnist,0.005,N12,MNIST_P21_N12,unsat,64.593,1426.0,verinet,MNIST_P21_N12 N12 0.005,True,1,1
19023,,mnist,0.005,N4,MNIST_P85_N4,unsat,56.2317,1423.0,verinet,MNIST_P85_N4 N4 0.005,True,1,1
19022,,mnist,0.005,N12,MNIST_P13_N12,unsat,65.7629,1422.0,verinet,MNIST_P13_N12 N12 0.005,True,1,1
19020,,mnist,0.005,N33,MNIST_P38_N33,unsat,65.1966,1420.0,verinet,MNIST_P38_N33 N33 0.005,True,1,1
19012,,mnist,0.005,N19,MNIST_P79_N19,unsat,58.9993,1412.0,verinet,MNIST_P79_N19 N19 0.005,True,1,1
19050,,mnist,0.005,N19,MNIST_P7_N19,unsat,59.0572,1450.0,verinet,MNIST_P7_N19 N19 0.005,True,1,1
18995,,mnist,0.005,N21,MNIST_P74_N21,unsat,60.3443,1395.0,verinet,MNIST_P74_N21 N21 0.005,True,1,1
18991,,mnist,0.005,N19,MNIST_P13_N19,unsat,60.7715,1391.0,verinet,MNIST_P13_N19 N19 0.005,True,1,1
18984,,mnist,0.005,N19,MNIST_P16_N19,unsat,62.2426,1384.0,verinet,MNIST_P16_N19 N19 0.005,True,1,1
18976,,mnist,0.005,N19,MNIST_P56_N19,unsat,60.2072,1376.0,verinet,MNIST_P56_N19 N19 0.005,True,1,1
18973,,mnist,0.005,N33,MNIST_P51_N33,unsat,69.4769,1373.0,verinet,MNIST_P51_N33 N33 0.005,True,1,1
18966,,mnist,0.005,N33,MNIST_P30_N33,unsat,70.732,1366.0,verinet,MNIST_P30_N33 N33 0.005,True,1,1
18954,,mnist,0.005,N21,MNIST_P39_N21,unsat,64.2318,1354.0,verinet,MNIST_P39_N21 N21 0.005,True,1,1
18922,,mnist,0.005,N19,MNIST_P1_N19,unsat,60.4667,1322.0,verinet,MNIST_P1_N19 N19 0.005,True,1,1
18920,,mnist,0.005,N33,MNIST_P23_N33,unsat,69.0827,1320.0,verinet,MNIST_P23_N33 N33 0.005,True,1,1
19047,,mnist,0.005,N21,MNIST_P13_N21,unsat,57.521,1447.0,verinet,MNIST_P13_N21 N21 0.005,True,1,1
19058,,mnist,0.005,N12,MNIST_P80_N12,sat,30.6549,1458.0,verinet,MNIST_P80_N12 N12 0.005,True,1,1
19250,,mnist,0.005,N21,MNIST_P17_N21,unsat,56.6614,1650.0,verinet,MNIST_P17_N21 N21 0.005,True,1,1
19122,,mnist,0.005,N4,MNIST_P30_N4,unsat,56.4638,1522.0,verinet,MNIST_P30_N4 N4 0.005,True,1,1
19248,,mnist,0.005,N19,MNIST_P77_N19,unsat,55.6912,1648.0,verinet,MNIST_P77_N19 N19 0.005,True,1,1
19232,,mnist,0.005,N4,MNIST_P11_N4,unsat,55.8304,1632.0,verinet,MNIST_P11_N4 N4 0.005,True,1,1
19195,,mnist,0.005,N21,MNIST_P84_N21,unsat,61.0702,1595.0,verinet,MNIST_P84_N21 N21 0.005,True,1,1
19183,,mnist,0.005,N12,MNIST_P38_N12,unsat,65.5204,1583.0,verinet,MNIST_P38_N12 N12 0.005,True,1,1
19170,,mnist,0.005,N22,MNIST_P47_N22,unsat,71.1756,1570.0,verinet,MNIST_P47_N22 N22 0.005,True,1,1
19148,,mnist,0.005,N12,MNIST_P73_N12,unsat,66.5559,1548.0,verinet,MNIST_P73_N12 N12 0.005,True,1,1
19147,,mnist,0.005,N19,MNIST_P12_N19,unsat,60.5678,1547.0,verinet,MNIST_P12_N19 N19 0.005,True,1,1
19137,,mnist,0.005,N19,MNIST_P59_N19,unsat,57.5913,1537.0,verinet,MNIST_P59_N19 N19 0.005,True,1,1
19124,,mnist,0.005,N33,MNIST_P88_N33,unsat,66.4088,1524.0,verinet,MNIST_P88_N33 N33 0.005,True,1,1
19119,,mnist,0.005,N22,MNIST_P11_N22,unsat,65.9321,1519.0,verinet,MNIST_P11_N22 N22 0.005,True,1,1
19064,,mnist,0.005,N33,MNIST_P57_N33,unsat,67.3262,1464.0,verinet,MNIST_P57_N33 N33 0.005,True,1,1
19117,,mnist,0.005,N12,MNIST_P50_N12,unsat,66.0534,1517.0,verinet,MNIST_P50_N12 N12 0.005,True,1,1
19115,,mnist,0.005,N33,MNIST_P14_N33,unsat,67.1198,1515.0,verinet,MNIST_P14_N33 N33 0.005,True,1,1
19113,,mnist,0.005,N22,MNIST_P74_N22,unsat,65.005,1513.0,verinet,MNIST_P74_N22 N22 0.005,True,1,1
19110,,mnist,0.005,N22,MNIST_P88_N22,unsat,64.8388,1510.0,verinet,MNIST_P88_N22 N22 0.005,True,1,1
19106,,mnist,0.005,N21,MNIST_P69_N21,unsat,56.3377,1506.0,verinet,MNIST_P69_N21 N21 0.005,True,1,1
19096,,mnist,0.005,N22,MNIST_P13_N22,unsat,66.2738,1496.0,verinet,MNIST_P13_N22 N22 0.005,True,1,1
19087,,mnist,0.005,N22,MNIST_P31_N22,unsat,64.2373,1487.0,verinet,MNIST_P31_N22 N22 0.005,True,1,1
19085,,mnist,0.005,N12,MNIST_P71_N12,unsat,68.0014,1485.0,verinet,MNIST_P71_N12 N12 0.005,True,1,1
19074,,mnist,0.005,N19,MNIST_P68_N19,unsat,56.9708,1474.0,verinet,MNIST_P68_N19 N19 0.005,True,1,1
19525,,mnist,0.005,N19,MNIST_P24_N19,unsat,58.1658,1925.0,verinet,MNIST_P24_N19 N19 0.005,True,1,1
19538,,mnist,0.005,N33,MNIST_P86_N33,unsat,69.3136,1938.0,verinet,MNIST_P86_N33 N33 0.005,True,1,1
20142,,mnist,0.005,N22,MNIST_P77_N22,unsat,62.2776,2542.0,verinet,MNIST_P77_N22 N22 0.005,True,1,1
19921,,mnist,0.005,N12,MNIST_P79_N12,unsat,67.7148,2321.0,verinet,MNIST_P79_N12 N12 0.005,True,1,1
19988,,mnist,0.005,N19,MNIST_P47_N19,unsat,55.4543,2388.0,verinet,MNIST_P47_N19 N19 0.005,True,1,1
19981,,mnist,0.005,N4,MNIST_P81_N4,unsat,53.284,2381.0,verinet,MNIST_P81_N4 N4 0.005,True,1,1
19978,,mnist,0.005,N21,MNIST_P28_N21,unsat,56.1111,2378.0,verinet,MNIST_P28_N21 N21 0.005,True,1,1
19976,,mnist,0.005,N4,MNIST_P38_N4,unsat,57.573,2376.0,verinet,MNIST_P38_N4 N4 0.005,True,1,1
17064,,mnist,0.006,N4,MNIST_P33_N4,unsat,56.5473,3864.0,verinet,MNIST_P33_N4 N4 0.006,True,1,1
19955,,mnist,0.005,N19,MNIST_P48_N19,unsat,61.0389,2355.0,verinet,MNIST_P48_N19 N19 0.005,True,1,1
19939,,mnist,0.005,N4,MNIST_P92_N4,unsat,59.9905,2339.0,verinet,MNIST_P92_N4 N4 0.005,True,1,1
19938,,mnist,0.005,N12,MNIST_P37_N12,unsat,67.6074,2338.0,verinet,MNIST_P37_N12 N12 0.005,True,1,1
19928,,mnist,0.005,N12,MNIST_P35_N12,unsat,65.1163,2328.0,verinet,MNIST_P35_N12 N12 0.005,True,1,1
19919,,mnist,0.005,N4,MNIST_P94_N4,unsat,61.6639,2319.0,verinet,MNIST_P94_N4 N4 0.005,True,1,1
19997,,mnist,0.005,N21,MNIST_P63_N21,unsat,57.1978,2397.0,verinet,MNIST_P63_N21 N21 0.005,True,1,1
19901,,mnist,0.005,N33,MNIST_P34_N33,unsat,65.5081,2301.0,verinet,MNIST_P34_N33 N33 0.005,True,1,1
19892,,mnist,0.005,N33,MNIST_P92_N33,unsat,68.6616,2292.0,verinet,MNIST_P92_N33 N33 0.005,True,1,1
19891,,mnist,0.005,N21,MNIST_P90_N21,unsat,61.0712,2291.0,verinet,MNIST_P90_N21 N21 0.005,True,1,1
19889,,mnist,0.005,N33,MNIST_P25_N33,unsat,68.8391,2289.0,verinet,MNIST_P25_N33 N33 0.005,True,1,1
19865,,mnist,0.005,N21,MNIST_P60_N21,unsat,59.4981,2265.0,verinet,MNIST_P60_N21 N21 0.005,True,1,1
19862,,mnist,0.005,N33,MNIST_P46_N33,sat,52.3735,2262.0,verinet,MNIST_P46_N33 N33 0.005,True,1,1
19858,,mnist,0.005,N19,MNIST_P53_N19,unsat,59.1634,2258.0,verinet,MNIST_P53_N19 N19 0.005,True,1,1
19855,,mnist,0.005,N33,MNIST_P45_N33,unsat,69.7978,2255.0,verinet,MNIST_P45_N33 N33 0.005,True,1,1
19854,,mnist,0.005,N4,MNIST_P50_N4,unsat,59.9532,2254.0,verinet,MNIST_P50_N4 N4 0.005,True,1,1
19989,,mnist,0.005,N21,MNIST_P56_N21,unsat,55.7278,2389.0,verinet,MNIST_P56_N21 N21 0.005,True,1,1
19998,,mnist,0.005,N4,MNIST_P78_N4,unsat,58.3422,2398.0,verinet,MNIST_P78_N4 N4 0.005,True,1,1
19851,,mnist,0.005,N22,MNIST_P22_N22,unsat,68.0249,2251.0,verinet,MNIST_P22_N22 N22 0.005,True,1,1
20069,,mnist,0.005,N4,MNIST_P22_N4,unsat,55.2585,2469.0,verinet,MNIST_P22_N4 N4 0.005,True,1,1
20125,,mnist,0.005,N4,MNIST_P17_N4,unsat,54.1758,2525.0,verinet,MNIST_P17_N4 N4 0.005,True,1,1
20123,,mnist,0.005,N12,MNIST_P64_N12,unsat,62.9741,2523.0,verinet,MNIST_P64_N12 N12 0.005,True,1,1
20120,,mnist,0.005,N19,MNIST_P62_N19,unsat,54.5947,2520.0,verinet,MNIST_P62_N19 N19 0.005,True,1,1
20115,,mnist,0.005,N4,MNIST_P34_N4,unsat,54.951,2515.0,verinet,MNIST_P34_N4 N4 0.005,True,1,1
20112,,mnist,0.005,N12,MNIST_P36_N12,unsat,62.3105,2512.0,verinet,MNIST_P36_N12 N12 0.005,True,1,1
20094,,mnist,0.005,N4,MNIST_P26_N4,unsat,54.1192,2494.0,verinet,MNIST_P26_N4 N4 0.005,True,1,1
20092,,mnist,0.005,N21,MNIST_P93_N21,unsat,53.0146,2492.0,verinet,MNIST_P93_N21 N21 0.005,True,1,1
20090,,mnist,0.005,N12,MNIST_P25_N12,unsat,61.7278,2490.0,verinet,MNIST_P25_N12 N12 0.005,True,1,1
20080,,mnist,0.005,N4,MNIST_P12_N4,unsat,54.8486,2480.0,verinet,MNIST_P12_N4 N4 0.005,True,1,1
20066,,mnist,0.005,N22,MNIST_P86_N22,unsat,62.7833,2466.0,verinet,MNIST_P86_N22 N22 0.005,True,1,1
20007,,mnist,0.005,N22,MNIST_P99_N22,unsat,64.6248,2407.0,verinet,MNIST_P99_N22 N22 0.005,True,1,1
20065,,mnist,0.005,N33,MNIST_P69_N33,unsat,63.3472,2465.0,verinet,MNIST_P69_N33 N33 0.005,True,1,1
20058,,mnist,0.005,N19,MNIST_P74_N19,unsat,54.9584,2458.0,verinet,MNIST_P74_N19 N19 0.005,True,1,1
20055,,mnist,0.005,N4,MNIST_P39_N4,unsat,54.175,2455.0,verinet,MNIST_P39_N4 N4 0.005,True,1,1
20044,,mnist,0.005,N4,MNIST_P53_N4,unsat,54.1431,2444.0,verinet,MNIST_P53_N4 N4 0.005,True,1,1
20043,,mnist,0.005,N22,MNIST_P32_N22,unsat,60.2787,2443.0,verinet,MNIST_P32_N22 N22 0.005,True,1,1
20038,,mnist,0.005,N4,MNIST_P13_N4,unsat,54.438,2438.0,verinet,MNIST_P13_N4 N4 0.005,True,1,1
20037,,mnist,0.005,N12,MNIST_P44_N12,unsat,62.2039,2437.0,verinet,MNIST_P44_N12 N12 0.005,True,1,1
20024,,mnist,0.005,N4,MNIST_P24_N4,unsat,57.3335,2424.0,verinet,MNIST_P24_N4 N4 0.005,True,1,1
20015,,mnist,0.005,N22,MNIST_P2_N22,unsat,63.5612,2415.0,verinet,MNIST_P2_N22 N22 0.005,True,1,1
19852,,mnist,0.005,N22,MNIST_P34_N22,unsat,70.2654,2252.0,verinet,MNIST_P34_N22 N22 0.005,True,1,1
19822,,mnist,0.005,N4,MNIST_P35_N4,unsat,54.9613,2222.0,verinet,MNIST_P35_N4 N4 0.005,True,1,1
19552,,mnist,0.005,N33,MNIST_P90_N33,unsat,67.1943,1952.0,verinet,MNIST_P90_N33 N33 0.005,True,1,1
19625,,mnist,0.005,N33,MNIST_P96_N33,sat,36.8311,2025.0,verinet,MNIST_P96_N33 N33 0.005,True,1,1
19672,,mnist,0.005,N12,MNIST_P17_N12,unsat,63.5037,2072.0,verinet,MNIST_P17_N12 N12 0.005,True,1,1
19664,,mnist,0.005,N19,MNIST_P65_N19,unsat,54.5806,2064.0,verinet,MNIST_P65_N19 N19 0.005,True,1,1
19651,,mnist,0.005,N21,MNIST_P33_N21,unsat,55.5249,2051.0,verinet,MNIST_P33_N21 N21 0.005,True,1,1
19650,,mnist,0.005,N21,MNIST_P62_N21,unsat,56.1448,2050.0,verinet,MNIST_P62_N21 N21 0.005,True,1,1
19647,,mnist,0.005,N19,MNIST_P89_N19,unsat,56.1132,2047.0,verinet,MNIST_P89_N19 N19 0.005,True,1,1
19642,,mnist,0.005,N33,MNIST_P11_N33,unsat,64.5171,2042.0,verinet,MNIST_P11_N33 N33 0.005,True,1,1
19641,,mnist,0.005,N19,MNIST_P71_N19,unsat,53.9635,2041.0,verinet,MNIST_P71_N19 N19 0.005,True,1,1
19636,,mnist,0.005,N4,MNIST_P52_N4,unsat,57.0863,2036.0,verinet,MNIST_P52_N4 N4 0.005,True,1,1
19627,,mnist,0.005,N12,MNIST_P20_N12,unsat,65.3128,2027.0,verinet,MNIST_P20_N12 N12 0.005,True,1,1
19624,,mnist,0.005,N33,MNIST_P80_N33,sat,22.4752,2024.0,verinet,MNIST_P80_N33 N33 0.005,True,1,1
19676,,mnist,0.005,N21,MNIST_P86_N21,unsat,54.1097,2076.0,verinet,MNIST_P86_N21 N21 0.005,True,1,1
19621,,mnist,0.005,N4,MNIST_P33_N4,unsat,58.1554,2021.0,verinet,MNIST_P33_N4 N4 0.005,True,1,1
19618,,mnist,0.005,N12,MNIST_P60_N12,unsat,66.1182,2018.0,verinet,MNIST_P60_N12 N12 0.005,True,1,1
19610,,mnist,0.005,N12,MNIST_P94_N12,unsat,68.8201,2010.0,verinet,MNIST_P94_N12 N12 0.005,True,1,1
19606,,mnist,0.005,N21,MNIST_P49_N21,unsat,61.7969,2006.0,verinet,MNIST_P49_N21 N21 0.005,True,1,1
19600,,mnist,0.005,N33,MNIST_P19_N33,sat,14.8397,2000.0,verinet,MNIST_P19_N33 N33 0.005,True,1,1
19590,,mnist,0.005,N21,MNIST_P5_N21,unsat,57.2029,1990.0,verinet,MNIST_P5_N21 N21 0.005,True,1,1
19572,,mnist,0.005,N4,MNIST_P61_N4,unsat,58.2925,1972.0,verinet,MNIST_P61_N4 N4 0.005,True,1,1
19558,,mnist,0.005,N21,MNIST_P20_N21,unsat,57.9418,1958.0,verinet,MNIST_P20_N21 N21 0.005,True,1,1
19557,,mnist,0.005,N4,MNIST_P72_N4,unsat,56.9798,1957.0,verinet,MNIST_P72_N4 N4 0.005,True,1,1
17078,,mnist,0.006,N21,MNIST_P85_N21,unsat,55.5971,3878.0,verinet,MNIST_P85_N21 N21 0.006,True,1,1
19681,,mnist,0.005,N33,MNIST_P95_N33,unsat,62.1393,2081.0,verinet,MNIST_P95_N33 N33 0.005,True,1,1
19816,,mnist,0.005,N33,MNIST_P59_N33,unsat,67.9751,2216.0,verinet,MNIST_P59_N33 N33 0.005,True,1,1
19755,,mnist,0.005,N33,MNIST_P73_N33,unsat,69.0972,2155.0,verinet,MNIST_P73_N33 N33 0.005,True,1,1
19815,,mnist,0.005,N21,MNIST_P7_N21,unsat,61.5174,2215.0,verinet,MNIST_P7_N21 N21 0.005,True,1,1
19804,,mnist,0.005,N21,MNIST_P16_N21,unsat,59.122,2204.0,verinet,MNIST_P16_N21 N21 0.005,True,1,1
19797,,mnist,0.005,N12,MNIST_P24_N12,unsat,64.543,2197.0,verinet,MNIST_P24_N12 N12 0.005,True,1,1
19791,,mnist,0.005,N22,MNIST_P42_N22,unsat,67.8024,2191.0,verinet,MNIST_P42_N22 N22 0.005,True,1,1
19790,,mnist,0.005,N21,MNIST_P29_N21,unsat,57.1438,2190.0,verinet,MNIST_P29_N21 N21 0.005,True,1,1
19785,,mnist,0.005,N22,MNIST_P39_N22,unsat,66.0258,2185.0,verinet,MNIST_P39_N22 N22 0.005,True,1,1
19779,,mnist,0.005,N12,MNIST_P49_N12,unsat,65.3758,2179.0,verinet,MNIST_P49_N12 N12 0.005,True,1,1
19776,,mnist,0.005,N19,MNIST_P42_N19,unsat,57.4014,2176.0,verinet,MNIST_P42_N19 N19 0.005,True,1,1
19770,,mnist,0.005,N19,MNIST_P64_N19,unsat,57.4025,2170.0,verinet,MNIST_P64_N19 N19 0.005,True,1,1
19752,,mnist,0.005,N22,MNIST_P6_N22,unsat,70.7926,2152.0,verinet,MNIST_P6_N22 N22 0.005,True,1,1
19696,,mnist,0.005,N33,MNIST_P12_N33,unsat,62.4565,2096.0,verinet,MNIST_P12_N33 N33 0.005,True,1,1
19743,,mnist,0.005,N12,MNIST_P33_N12,unsat,66.7183,2143.0,verinet,MNIST_P33_N12 N12 0.005,True,1,1
19741,,mnist,0.005,N33,MNIST_P94_N33,unsat,65.914,2141.0,verinet,MNIST_P94_N33 N33 0.005,True,1,1
19737,,mnist,0.005,N21,MNIST_P68_N21,unsat,56.1095,2137.0,verinet,MNIST_P68_N21 N21 0.005,True,1,1
19735,,mnist,0.005,N4,MNIST_P64_N4,unsat,58.9783,2135.0,verinet,MNIST_P64_N4 N4 0.005,True,1,1
19734,,mnist,0.005,N4,MNIST_P44_N4,unsat,57.1712,2134.0,verinet,MNIST_P44_N4 N4 0.005,True,1,1
19726,,mnist,0.005,N12,MNIST_P88_N12,unsat,65.3059,2126.0,verinet,MNIST_P88_N12 N12 0.005,True,1,1
19723,,mnist,0.005,N12,MNIST_P63_N12,unsat,64.959,2123.0,verinet,MNIST_P63_N12 N12 0.005,True,1,1
19717,,mnist,0.005,N4,MNIST_P63_N4,unsat,54.3026,2117.0,verinet,MNIST_P63_N4 N4 0.005,True,1,1
19708,,mnist,0.005,N33,MNIST_P26_N33,unsat,64.213,2108.0,verinet,MNIST_P26_N33 N33 0.005,True,1,1
18914,,mnist,0.005,N19,MNIST_P94_N19,unsat,63.3601,1314.0,verinet,MNIST_P94_N19 N19 0.005,True,1,1
18905,,mnist,0.005,N21,MNIST_P6_N21,unsat,58.5927,1305.0,verinet,MNIST_P6_N21 N21 0.005,True,1,1
18894,,mnist,0.005,N19,MNIST_P78_N19,unsat,60.7573,1294.0,verinet,MNIST_P78_N19 N19 0.005,True,1,1
17727,,mnist,0.005,N12,MNIST_P0_N12,unsat,104.5464,127.0,verinet,MNIST_P0_N12 N12 0.005,True,1,1
17804,,mnist,0.005,N33,MNIST_P5_N33,unsat,94.0095,204.0,verinet,MNIST_P5_N33 N33 0.005,True,1,1
17796,,mnist,0.005,N22,MNIST_P49_N22,unsat,94.4843,196.0,verinet,MNIST_P49_N22 N22 0.005,True,1,1
17776,,mnist,0.005,N22,MNIST_P76_N22,unsat,94.6546,176.0,verinet,MNIST_P76_N22 N22 0.005,True,1,1
17771,,mnist,0.005,N22,MNIST_P7_N22,unsat,96.6763,171.0,verinet,MNIST_P7_N22 N22 0.005,True,1,1
17768,,mnist,0.005,N19,MNIST_P83_N19,unsat,90.4716,168.0,verinet,MNIST_P83_N19 N19 0.005,True,1,1
17749,,mnist,0.005,N19,MNIST_P22_N19,unsat,99.7385,149.0,verinet,MNIST_P22_N19 N19 0.005,True,1,1
17748,,mnist,0.005,N19,MNIST_P15_N19,unsat,90.2878,148.0,verinet,MNIST_P15_N19 N19 0.005,True,1,1
17739,,mnist,0.005,N12,MNIST_P83_N12,unsat,101.6779,139.0,verinet,MNIST_P83_N12 N12 0.005,True,1,1
17728,,mnist,0.005,N33,MNIST_P60_N33,unsat,104.6172,128.0,verinet,MNIST_P60_N33 N33 0.005,True,1,1
17697,,mnist,0.005,N19,MNIST_P8_N19,unsat,103.9279,97.0,verinet,MNIST_P8_N19 N19 0.005,True,1,1
17832,,mnist,0.005,N21,MNIST_P79_N21,unsat,91.0555,232.0,verinet,MNIST_P79_N21 N21 0.005,True,1,1
17696,,mnist,0.005,N12,MNIST_P15_N12,unsat,108.7905,96.0,verinet,MNIST_P15_N12 N12 0.005,True,1,1
17686,,mnist,0.005,N22,MNIST_P81_N22,unsat,108.3152,86.0,verinet,MNIST_P81_N22 N22 0.005,True,1,1
17677,,mnist,0.005,N22,MNIST_P41_N22,unsat,91.8022,77.0,verinet,MNIST_P41_N22 N22 0.005,True,1,1
17673,,mnist,0.005,N22,MNIST_P4_N22,unsat,109.2776,73.0,verinet,MNIST_P4_N22 N22 0.005,True,1,1
17672,,mnist,0.005,N21,MNIST_P27_N21,unsat,104.2112,72.0,verinet,MNIST_P27_N21 N21 0.005,True,1,1
17665,,mnist,0.005,N12,MNIST_P1_N12,unsat,110.7724,65.0,verinet,MNIST_P1_N12 N12 0.005,True,1,1
17648,,mnist,0.005,N33,MNIST_P9_N33,unsat,110.2804,48.0,verinet,MNIST_P9_N33 N33 0.005,True,1,1
17644,,mnist,0.005,N4,MNIST_P15_N4,unsat,106.3346,44.0,verinet,MNIST_P15_N4 N4 0.005,True,1,1
17640,,mnist,0.005,N12,MNIST_P97_N12,unsat,115.5809,40.0,verinet,MNIST_P97_N12 N12 0.005,True,1,1
17817,,mnist,0.005,N33,MNIST_P40_N33,unsat,91.4352,217.0,verinet,MNIST_P40_N33 N33 0.005,True,1,1
17834,,mnist,0.005,N12,MNIST_P95_N12,unsat,94.7905,234.0,verinet,MNIST_P95_N12 N12 0.005,True,1,1
17632,,mnist,0.005,N12,MNIST_P45_N12,unsat,116.6318,32.0,verinet,MNIST_P45_N12 N12 0.005,True,1,1
17990,,mnist,0.005,N12,MNIST_P59_N12,unsat,62.3547,390.0,verinet,MNIST_P59_N12 N12 0.005,True,1,1
